"","i","R","P","Gene","FDR","syngo","ENSG"
"5451",5451,-0.00749962325118482,0.460035706910429,"CTD-2170G1.2",0.476243700930089,FALSE,"ENSG00000251575"
"5452",5452,-0.0750703741633856,0.156231969403513,"KIF2A",0.233542634675354,FALSE,"ENSG00000068796"
"5453",5453,-0.00693879504968739,0.463015646001944,"DIMT1",0.478067238209437,FALSE,"ENSG00000086189"
"5454",5454,-0.148249735162498,0.0212792042385453,"IPO11",0.0513818217240754,FALSE,"ENSG00000086200"
"5455",5455,0.109990980158359,0.0681646911064754,"LRRC70",0.126739961813842,FALSE,"ENSG00000186105"
"5456",5456,-0.0467790837292839,0.265252913012818,"RNF180",0.336954722535962,FALSE,"ENSG00000164197"
"5457",5457,-0.340162001320143,1.32647860553368e-07,"RGS7BP",2.16323039093145e-06,TRUE,"ENSG00000186479"
"5458",5458,0.0770719754927324,0.149794656169557,"SREK1IP1",0.22649169336201,FALSE,"ENSG00000153006"
"5459",5459,0.0474000261084064,0.262519509228543,"CWC27",0.334629594831389,FALSE,"ENSG00000153015"
"5460",5460,-0.155110480653599,0.0167351369746315,"RP11-307L14.1",0.0423251327646862,FALSE,"ENSG00000272370"
"5461",5461,-0.0461867673039636,0.267873255761054,"ADAMTS6",0.33897071066709,FALSE,"ENSG00000049192"
"5462",5462,-0.0284408871736499,0.351667972116945,"CENPK",0.404933579030827,FALSE,"ENSG00000123219"
"5463",5463,-0.0112707596592509,0.44006215008791,"PPWD1",0.464016631883811,FALSE,"ENSG00000113593"
"5464",5464,-0.3250520002684,5.79020806324524e-07,"TRIM23",7.67298432751902e-06,FALSE,"ENSG00000113595"
"5465",5465,-0.273779894282831,3.75175104975151e-05,"TRAPPC13",0.000264339924315238,FALSE,"ENSG00000113597"
"5466",5466,-0.0990098429252714,0.090484805115753,"CTC-534A2.2",0.157322359244667,FALSE,"ENSG00000253251"
"5467",5467,-0.34809234640541,5.81363293951784e-08,"SGTB",1.07020050708143e-06,FALSE,"ENSG00000197860"
"5468",5468,-0.0530365808012436,0.238361615779683,"NLN",0.314390345511268,FALSE,"ENSG00000123213"
"5469",5469,0.165835197988012,0.0112604114697742,"CTD-2033C11.1",0.030827860652645,FALSE,"ENSG00000269961"
"5470",5470,0.360744158800154,1.44075452376626e-08,"ERBB2IP",3.27980637321534e-07,FALSE,"ENSG00000112851"
"5471",5471,0.0706088870201444,0.171204551514867,"SREK1",0.249294358594999,FALSE,"ENSG00000153914"
"5472",5472,-0.179116436046094,0.00664603707219899,"MAST4",0.0200432858801359,FALSE,"ENSG00000069020"
"5473",5473,-0.00580243064527583,0.469059659624271,"MAST4-AS1",0.482036056068799,FALSE,"ENSG00000229666"
"5474",5474,0.399687261052096,9.82072771733819e-11,"CD180",4.19003756127798e-09,FALSE,"ENSG00000134061"
"5475",5475,-0.317349276142946,1.17152593250677e-06,"PIK3R1",1.36450721242494e-05,FALSE,"ENSG00000145675"
"5476",5476,-0.250861181714038,0.000170686302775507,"SLC30A5",0.000945579434811155,FALSE,"ENSG00000145740"
"5477",5477,-0.290937788823886,1.05732488788269e-05,"CCNB1",9.05696532813895e-05,FALSE,"ENSG00000134057"
"5478",5478,-0.0819343203561736,0.1348800209043,"CENPH",0.209969598435899,FALSE,"ENSG00000153044"
"5479",5479,-0.127444263768635,0.0415265647563488,"MRPS36",0.0867551857510596,FALSE,"ENSG00000134056"
"5480",5480,-0.0637453227834228,0.195906536180119,"CDK7",0.274496869194327,FALSE,"ENSG00000134058"
"5481",5481,0.0599453096595604,0.210436973228282,"CCDC125",0.288651208822178,FALSE,"ENSG00000183323"
"5482",5482,-0.21033631749371,0.00161805838324386,"TAF9",0.00628808472493877,FALSE,"ENSG00000085231"
"5483",5483,-0.089581534638277,0.113482287671582,"RAD17",0.185460680848444,FALSE,"ENSG00000152942"
"5484",5484,0.0115728424175251,0.438467886634378,"MARVELD2",0.462847774401451,FALSE,"ENSG00000152939"
"5485",5485,0.0010524473784543,0.494382758418731,"OCLN",0.496642165288479,FALSE,"ENSG00000197822"
"5486",5486,0.12775927466482,0.0411348831894055,"GUSBP3",0.0861262961829029,FALSE,"ENSG00000253203"
"5487",5487,0.0419505594127927,0.286972949301548,"GTF2H2C",0.354519721724144,FALSE,"ENSG00000183474"
"5488",5488,0.234037982552822,0.000462063272203423,"RP11-848G14.5",0.00217909169851296,FALSE,"ENSG00000250138"
"5489",5489,0.121723458940651,0.0491612250441464,"RP11-98J23.2",0.0986775115992947,FALSE,"ENSG00000198237"
"5490",5490,-0.249915489824538,0.000180966259737871,"SERF1B",0.000994270965775617,FALSE,"ENSG00000205572"
"5491",5491,-0.046238165744233,0.267645376310473,"SMN2",0.338810905293386,FALSE,"ENSG00000205571"
"5492",5492,0.00410616272417664,0.478094072632851,"RP11-1319K7.1",0.487245891385943,FALSE,"ENSG00000179978"
"5493",5493,-0.0581303854494175,0.217586993660527,"RP11-1415C14.4",0.295421070915128,FALSE,"ENSG00000254701"
"5494",5494,0.0682129215419627,0.179599357121977,"RP11-1415C14.3",0.25797070489328,FALSE,"ENSG00000253816"
"5495",5495,0.0734662558016565,0.161516248865401,"GTF2H2B",0.239261188910029,FALSE,"ENSG00000226259"
"5496",5496,0.202856558847344,0.00232366648875353,"RP11-497H16.2",0.00852366020897492,FALSE,"ENSG00000237075"
"5497",5497,-0.0535871998565906,0.236066584602012,"SERF1A",0.312351541221071,FALSE,"ENSG00000172058"
"5498",5498,-0.0685300935542118,0.178473936708524,"SMN1",0.256851515645682,FALSE,"ENSG00000172062"
"5499",5499,0.171957036635387,0.00887652209792887,"NAIP",0.0253959404031394,FALSE,"ENSG00000249437"
"5500",5500,0.0223056559775184,0.382631067652921,"RP11-195E2.4",0.426115742638855,FALSE,"ENSG00000254353"
"5501",5501,0.024785496478803,0.37001592047172,"GTF2H2",0.417430866003774,FALSE,"ENSG00000145736"
"5502",5502,0.0348008530082124,0.320547534521166,"RP11-195E2.1",0.381386381601173,FALSE,"ENSG00000230847"
"5503",5503,-0.0494418104742898,0.253630917175398,"RP11-1280N14.3",0.327154944413054,FALSE,"ENSG00000251634"
"5504",5504,0.262643986791566,8.02304116245507e-05,"GUSBP9",0.000501064462112128,FALSE,"ENSG00000215630"
"5505",5505,-0.208147944257692,0.0018016688911083,"BDP1",0.00689055705486949,FALSE,"ENSG00000145734"
"5506",5506,0.319724224479979,9.45761544808214e-07,"MCCC2",1.14279519997659e-05,FALSE,"ENSG00000131844"
"5507",5507,-0.292043259449113,9.70405193671863e-06,"MAP1B",8.39870585007525e-05,FALSE,"ENSG00000131711"
"5508",5508,-0.136160832010939,0.0317182410673388,"MRPS27",0.0705576024812308,FALSE,"ENSG00000113048"
"5509",5509,-0.282859235033277,1.94836833285509e-05,"PTCD2",0.000152232918158651,FALSE,"ENSG00000049883"
"5510",5510,-0.174396663630723,0.00805400932253096,"CTC-365E16.1",0.0233939216931114,FALSE,"ENSG00000272093"
"5511",5511,-0.0344287188460959,0.322337780697271,"RP11-389C8.3",0.382788070727145,FALSE,"ENSG00000272365"
"5512",5512,0.126400110952843,0.0428458120501181,"RP11-389C8.2",0.0887591847561428,FALSE,"ENSG00000261269"
"5513",5513,0.150748552102861,0.0195193954488864,"ZNF366",0.0479419544534451,FALSE,"ENSG00000178175"
"5514",5514,0.0927083196963738,0.105447934860625,"TNPO1",0.175619456938528,FALSE,"ENSG00000083312"
"5515",5515,0.155136998669383,0.0167192756114812,"FCHO2",0.0423002535068579,FALSE,"ENSG00000157107"
"5516",5516,-0.074627513081111,0.157679705106882,"TMEM171",0.235197234378584,FALSE,"ENSG00000157111"
"5517",5517,0.0991655583503312,0.0901354700999514,"RP11-79P5.9",0.156876642315389,FALSE,"ENSG00000272525"
"5518",5518,0.170374488096093,0.00944739560209589,"BTF3",0.0267311066173556,FALSE,"ENSG00000145741"
"5519",5519,0.00581895269059502,0.468971730671331,"AC099522.2",0.4819786507824,FALSE,"ENSG00000255883"
"5520",5520,-0.0113361001660436,0.439717230367217,"ANKRA2",0.463848478024567,FALSE,"ENSG00000164331"
"5521",5521,-0.0621915026256269,0.201775438409432,"UTP15",0.28026700836962,FALSE,"ENSG00000164338"
"5522",5522,-0.280670396982002,2.28866681535076e-05,"ARHGEF28",0.000174928277216076,FALSE,"ENSG00000214944"
"5523",5523,-0.282539895728785,1.99491057884426e-05,"ENC1",0.000155626357437324,FALSE,"ENSG00000171617"
"5524",5524,-0.0947065524955871,0.100526885064552,"HEXB",0.169661054400427,FALSE,"ENSG00000049860"
"5525",5525,-0.173624155232268,0.00830712210287082,"GFM2",0.0240314461874288,FALSE,"ENSG00000164347"
"5526",5526,0.0651106393380442,0.190833278296649,"NSA2",0.269637310230594,FALSE,"ENSG00000164346"
"5527",5527,-0.25569060466083,0.0001260078920052,"FAM169A",0.000735673281680229,FALSE,"ENSG00000198780"
"5528",5528,-0.0463516422864984,0.267142602936424,"CTD-2377O17.1",0.338345685471096,FALSE,"ENSG00000271714"
"5529",5529,-0.277506564929326,2.87842640347181e-05,"GCNT4",0.000211521528951417,FALSE,"ENSG00000176928"
"5530",5530,-0.0608615632878164,0.206878616318353,"ANKRD31",0.285179059039117,FALSE,"ENSG00000145700"
"5531",5531,-0.289639928845903,1.16857964257485e-05,"HMGCR",9.88304253927417e-05,FALSE,"ENSG00000113161"
"5532",5532,0.0584225971729514,0.216426737046359,"CTD-2235C13.3",0.294265068172702,FALSE,"ENSG00000271815"
"5533",5533,-0.272876852317924,3.9972883431855e-05,"COL4A3BP",0.000278695957307114,FALSE,"ENSG00000113163"
"5534",5534,-0.0584136659800444,0.216462147891258,"CTD-2235C13.1",0.294273223677157,FALSE,"ENSG00000242198"
"5535",5535,0.155645897343488,0.0164172924064125,"POLK",0.0417155582288653,FALSE,"ENSG00000122008"
"5536",5536,0.109394362604769,0.0692601262261963,"CTC-366B18.4",0.128228638581253,FALSE,"ENSG00000272040"
"5537",5537,-0.257954846601575,0.000108988438690396,"ANKDD1B",0.000651196971691498,FALSE,"ENSG00000189045"
"5538",5538,0.103851785839904,0.080071469621622,"POC5",0.142816241980946,FALSE,"ENSG00000152359"
"5539",5539,-0.320264226133838,9.00473033509619e-07,"SV2C",1.09601371049437e-05,TRUE,"ENSG00000122012"
"5540",5540,0.05211584739975,0.242225559428525,"RP11-466P24.2",0.317311518439593,FALSE,"ENSG00000254893"
"5541",5541,-0.172156882374938,0.00880656147111038,"RP11-466P24.7",0.0252210240499383,FALSE,"ENSG00000266045"
"5542",5542,-0.0528748848240371,0.239037816327183,"IQGAP2",0.314861823472571,FALSE,"ENSG00000145703"
"5543",5543,0.253774808896156,0.000142267015159468,"F2R",0.000810350974477929,FALSE,"ENSG00000181104"
"5544",5544,0.196409052053082,0.00313599918778739,"F2RL1",0.0109000075990317,FALSE,"ENSG00000164251"
"5545",5545,-0.189510883907985,0.00427005590933301,"CRHBP",0.0140509486508392,FALSE,"ENSG00000145708"
"5546",5546,-0.167852299199074,0.0104214945406753,"AGGF1",0.0289188886089186,FALSE,"ENSG00000164252"
"5547",5547,0.249420301361831,0.000186571001482183,"ZBED3",0.00102058112073769,FALSE,"ENSG00000132846"
"5548",5548,0.267361625315547,5.8474401704391e-05,"ZBED3-AS1",0.000383783136254241,FALSE,"ENSG00000250802"
"5549",5549,-0.269764677501913,4.96139344834451e-05,"PDE8B",0.000334831308267702,FALSE,"ENSG00000113231"
"5550",5550,-0.177553274241056,0.00708693076686555,"WDR41",0.0210900482815258,FALSE,"ENSG00000164253"
"5551",5551,0.0058446458470408,0.468834996734049,"RPL7P23p",0.481887625058985,FALSE,"ENSG00000244363"
"5552",5552,0.0673558425126752,0.182662036031122,"TBCA",0.261318891898388,FALSE,"ENSG00000171530"
"5553",5553,0.254584167198685,0.000135177896292317,"AP3B1",0.000778615343928977,FALSE,"ENSG00000132842"
"5554",5554,0.142758205943774,0.0256053755910505,"CTD-2037K23.2",0.059563306856187,FALSE,"ENSG00000245556"
"5555",5555,-0.312456345309584,1.80495860605308e-06,"SCAMP1",1.98337296579474e-05,TRUE,"ENSG00000085365"
"5556",5556,0.362935825002875,1.11979918718446e-08,"LHFPL2",2.67708264463095e-07,FALSE,"ENSG00000145685"
"5557",5557,0.130214555224608,0.0381805858768242,"ARSB",0.0812853163489714,FALSE,"ENSG00000113273"
"5558",5558,0.0608660468876864,0.206861288960237,"DMGDH",0.285179059039117,FALSE,"ENSG00000132837"
"5559",5559,0.0187225626045112,0.401069944196139,"BHMT2",0.4384990483753,FALSE,"ENSG00000132840"
"5560",5560,-0.156746321201944,0.0157797532248344,"BHMT",0.0404189531527057,FALSE,"ENSG00000145692"
"5561",5561,-0.0350418462188835,0.319390321250835,"JMY",0.380507283176304,FALSE,"ENSG00000152409"
"5562",5562,-0.135052449153663,0.0328513313937143,"CTC-451P13.1",0.0724358282301072,FALSE,"ENSG00000213757"
"5563",5563,-0.387261114711801,5.46082196355831e-10,"HOMER1",1.94381780757394e-08,TRUE,"ENSG00000152413"
"5564",5564,-0.0753754495973589,0.155239605181679,"PAPD4",0.232505427879368,FALSE,"ENSG00000164329"
"5565",5565,-0.0184301284768972,0.402584871123697,"CMYA5",0.439482993518013,FALSE,"ENSG00000164309"
"5566",5566,-0.199361887158407,0.0027374287949907,"MTX3",0.00973794670004693,FALSE,"ENSG00000177034"
"5567",5567,0.279917372414537,2.41790752696406e-05,"THBS4",0.000182850829986965,FALSE,"ENSG00000113296"
"5568",5568,0.0317600384972914,0.33529099154921,"RP11-168A11.4",0.392578861375055,FALSE,"ENSG00000251050"
"5569",5569,0.0773130959109369,0.149030914574948,"CTD-2201I18.1",0.225720229946815,FALSE,"ENSG00000249825"
"5570",5570,0.226765051846484,0.000691015341123629,"SERINC5",0.00305641400881605,FALSE,"ENSG00000164300"
"5571",5571,0.0108241867764107,0.442420684947533,"ZFYVE16",0.465464445404016,FALSE,"ENSG00000039319"
"5572",5572,-0.284543382498573,1.71910249726744e-05,"CTD-2015H6.3",0.000136885161043857,FALSE,"ENSG00000249042"
"5573",5573,-0.0196034278691005,0.396515471042917,"FAM151B",0.435351142692388,FALSE,"ENSG00000152380"
"5574",5574,-0.251691628927193,0.000162100710162785,"ANKRD34B",0.00090427521894545,FALSE,"ENSG00000189127"
"5575",5575,-0.203026348530134,0.00230504631430009,"DHFR",0.00846622187025417,FALSE,"ENSG00000228716"
"5576",5576,0.113806900910728,0.0614624123829523,"MTRNR2L2",0.116973832203051,FALSE,"ENSG00000271043"
"5577",5577,-0.162205275894222,0.0129136196636978,"MSH3",0.0344168259816986,FALSE,"ENSG00000113318"
"5578",5578,-0.176886050858159,0.00728261237720736,"CTC-459I6.1",0.0215155874306687,FALSE,"ENSG00000251450"
"5579",5579,-0.240960640352193,0.000310178769118758,"RASGRF2",0.00156773861330294,FALSE,"ENSG00000113319"
"5580",5580,0.083002181137678,0.131741397621124,"CKMT2-AS1",0.207157014607335,FALSE,"ENSG00000247572"
"5581",5581,0.317577842965872,1.14777741410575e-06,"CKMT2",1.34310093896234e-05,FALSE,"ENSG00000131730"
"5582",5582,-0.127759941199009,0.0411340575137252,"CTD-2248H3.1",0.0861262961829029,FALSE,"ENSG00000248794"
"5583",5583,0.164952079459337,0.011645230309354,"ZCCHC9",0.0316003605221282,FALSE,"ENSG00000131732"
"5584",5584,-0.15922639026814,0.0144181021998161,"SSBP2",0.0375268242739751,FALSE,"ENSG00000145687"
"5585",5585,-0.100384940095692,0.0874333611327741,"ATG10",0.153334054011114,FALSE,"ENSG00000152348"
"5586",5586,0.00233234876181536,0.487553078271886,"RPS23",0.49294816311558,TRUE,"ENSG00000186468"
"5587",5587,0.0689613430837199,0.176950644723216,"ATP6AP1L",0.255357161467731,FALSE,"ENSG00000205464"
"5588",5588,-0.0299121007577332,0.344373882614835,"CTD-2227C6.2",0.399612699554792,FALSE,"ENSG00000249664"
"5589",5589,-0.0323689079646243,0.332318268124283,"RP11-343L5.2",0.390354478730079,FALSE,"ENSG00000271862"
"5590",5590,-0.0876963465772983,0.118525394918006,"TMEM167A",0.191574568037908,FALSE,"ENSG00000174695"
"5591",5591,0.164417014160494,0.0118837266313836,"XRCC4",0.03211687869989,FALSE,"ENSG00000152422"
"5592",5592,0.334289221306237,2.38724252735765e-07,"VCAN",3.58893485893514e-06,TRUE,"ENSG00000038427"
"5593",5593,-0.204408624218131,0.00215827657696427,"HAPLN1",0.00801489581904551,TRUE,"ENSG00000145681"
"5594",5594,-0.0655392331055692,0.189256929519735,"EDIL3",0.267956637634606,FALSE,"ENSG00000164176"
"5595",5595,-0.100779895170492,0.086570829501745,"CTD-2269F5.1",0.152194895302224,FALSE,"ENSG00000250320"
"5596",5596,-0.12034433974332,0.0511547459847552,"COX7C",0.101841256308323,FALSE,"ENSG00000127184"
"5597",5597,-0.337163164219894,1.79499126992798e-07,"RASA1",2.80607619619209e-06,FALSE,"ENSG00000145715"
"5598",5598,0.132786409773988,0.0352683971679997,"CTC-428H11.2",0.076492589131983,FALSE,"ENSG00000272367"
"5599",5599,-0.113284330230499,0.0623495971525182,"CCNH",0.118279810297866,FALSE,"ENSG00000134480"
"5600",5600,-0.0363695752688539,0.313045461772406,"TMEM161B",0.375541947845674,FALSE,"ENSG00000164180"
"5601",5601,0.0781239256886019,0.146481124218583,"TMEM161B-AS1",0.222811653030318,FALSE,"ENSG00000247828"
"5602",5602,0.080990415170526,0.137695301174385,"CTC-498M16.2",0.213125230236652,FALSE,"ENSG00000250156"
"5603",5603,0.170013598742093,0.00958185215384614,"CTC-498M16.4",0.0270198508453299,FALSE,"ENSG00000271904"
"5604",5604,0.0654903261007977,0.189436414427178,"LINC00461",0.268134869681533,FALSE,"ENSG00000245526"
"5605",5605,-0.218123900503942,0.00109169566523996,"MEF2C",0.0045218029934696,FALSE,"ENSG00000081189"
"5606",5606,0.0996838890372921,0.0889796236356292,"MEF2C-AS1",0.155387913186372,FALSE,"ENSG00000248309"
"5607",5607,0.0326237126239758,0.331077225737736,"CTD-2373J6.1",0.389436740496082,FALSE,"ENSG00000260871"
"5608",5608,0.195878863674311,0.00321269722417565,"CETN3",0.0111279334353046,FALSE,"ENSG00000153140"
"5609",5609,-0.149115931750455,0.020655015033971,"MBLAC2",0.0501890529240751,FALSE,"ENSG00000176055"
"5610",5610,-0.103164651588535,0.0814933091221786,"POLR3G",0.14493654924316,FALSE,"ENSG00000113356"
"5611",5611,0.126144832195562,0.0431732841285332,"LYSMD3",0.0892640437499431,FALSE,"ENSG00000176018"
"5612",5612,0.307662411267053,2.72588469193409e-06,"GPR98",2.82061129107423e-05,FALSE,"ENSG00000164199"
"5613",5613,0.254628636135245,0.000134797902719918,"ARRDC3",0.000777545700036193,FALSE,"ENSG00000113369"
"5614",5614,-0.377631702007629,1.89967295990994e-09,"NR2F1-AS1",5.83908693207342e-08,FALSE,"ENSG00000237187"
"5615",5615,-0.023052897091434,0.378816433318981,"NR2F1",0.423303131230419,FALSE,"ENSG00000175745"
"5616",5616,0.0184151453037202,0.40266252830574,"FAM172A",0.439510088485795,FALSE,"ENSG00000113391"
"5617",5617,0.0663429353243128,0.186321927905282,"NPM1P27",0.265020029669085,FALSE,"ENSG00000249353"
"5618",5618,0.15329983988265,0.0178480389074104,"RP11-549J18.1",0.0445978095076526,FALSE,"ENSG00000251023"
"5619",5619,-0.226651678082605,0.000695274695478173,"KIAA0825",0.00307050246226401,FALSE,"ENSG00000185261"
"5620",5620,-0.238379744532866,0.000360515947342834,"ANKRD32",0.00177858089406561,FALSE,"ENSG00000133302"
"5621",5621,-0.260521069396526,9.22567627728812e-05,"MCTP1",0.00056471637292302,FALSE,"ENSG00000175471"
"5622",5622,-0.182220633556892,0.00583985199506457,"TTC37",0.0180722917447018,FALSE,"ENSG00000198677"
"5623",5623,0.00247306637104187,0.48680237537232,"ARSK",0.492437972357319,FALSE,"ENSG00000164291"
"5624",5624,-0.153133351896243,0.017953371226974,"GPR150",0.0447883004926754,FALSE,"ENSG00000178015"
"5625",5625,0.0842452861439745,0.128149576731095,"RFESD",0.202853653222784,FALSE,"ENSG00000175449"
"5626",5626,0.087356019404602,0.119451884356182,"SPATA9",0.192791757216261,FALSE,"ENSG00000145757"
"5627",5627,0.0330013693346499,0.329241122970522,"CTD-2154I11.2",0.387975493399695,FALSE,"ENSG00000250240"
"5628",5628,0.403576219250601,5.59173183274247e-11,"RHOBTB3",2.49552427114038e-09,FALSE,"ENSG00000164292"
"5629",5629,-0.0111009408688631,0.44095879519525,"GLRX",0.464497025260947,FALSE,"ENSG00000173221"
"5630",5630,0.255105975565189,0.000130779919835216,"C5orf27",0.00075836558402543,FALSE,"ENSG00000236882"
"5631",5631,0.0256205256292337,0.365797566324083,"ELL2",0.414849767747954,FALSE,"ENSG00000118985"
"5632",5632,-0.414517571834456,1.06742253376168e-11,"PCSK1",5.71099596271958e-10,FALSE,"ENSG00000175426"
"5633",5633,-0.0622796501598843,0.201439799745474,"CAST",0.279936828453847,FALSE,"ENSG00000153113"
"5634",5634,-0.0362150055471613,0.313781408288264,"ERAP1",0.376154204400202,FALSE,"ENSG00000164307"
"5635",5635,0.0383919310056845,0.303483650918245,"CTD-2260A17.1",0.36779022940105,FALSE,"ENSG00000248734"
"5636",5636,-0.114680767564216,0.06000019466908,"CTD-2260A17.2",0.114912317699875,FALSE,"ENSG00000247121"
"5637",5637,0.10503123545498,0.077673371774303,"ERAP2",0.139595423306469,FALSE,"ENSG00000164308"
"5638",5638,-0.198389083552667,0.00286353033565927,"LNPEP",0.0101092522964965,FALSE,"ENSG00000113441"
"5639",5639,0.408737113432797,2.59497843611832e-11,"LIX1",1.26339461086929e-09,FALSE,"ENSG00000145721"
"5640",5640,0.0205327022598726,0.39172546126593,"RIOK2",0.431946757870964,FALSE,"ENSG00000058729"
"5641",5641,-0.0632887506987746,0.197620562829803,"RP11-274E7.2",0.276125093375069,FALSE,"ENSG00000238000"
"5642",5642,-0.198165927706641,0.00289316453090379,"RGMB",0.0101869122406097,FALSE,"ENSG00000174136"
"5643",5643,0.0116768802905073,0.437919041319496,"RGMB-AS1",0.462634497481818,FALSE,"ENSG00000246763"
"5644",5644,0.170070859707614,0.00956041077775251,"CHD1",0.0269745938610868,FALSE,"ENSG00000153922"
"5645",5645,-0.0952468459667573,0.0992246139932772,"CTD-2007H13.3",0.168090461057016,FALSE,"ENSG00000248489"
