"","gene","Seed","Gene","R","P","FDR"
"cor2445","ZC3H12B","ENSG00000244731","ENSG00000102053",-0.108901745586851,0.192273690779467,0.440777559917281
"cor2446","RBBP7","ENSG00000244731","ENSG00000102054",0.0325100374125289,0.69787757324401,0.860420787983311
"cor2447","KCND1","ENSG00000244731","ENSG00000102057",0.0130384411533849,0.876307841638916,0.948398174650412
"cor2448","SLC25A14","ENSG00000244731","ENSG00000102078",-0.217471652315547,0.00859983197912471,0.0635288247148066
"cor2449","FMR1","ENSG00000244731","ENSG00000102081",-0.141165911988119,0.0903332666942204,0.284809717492222
"cor2450","PIM2","ENSG00000244731","ENSG00000102096",-0.0626190679572637,0.454314237420829,0.704245814355232
"cor2451","SCML2","ENSG00000244731","ENSG00000102098",-0.0170902858443481,0.838331597194661,0.931985791325707
"cor2452","SLC35A2","ENSG00000244731","ENSG00000102100",-0.17393367531681,0.0364128592787114,0.161477122341622
"cor2453","PQBP1","ENSG00000244731","ENSG00000102103",0.0183258471241132,0.826820760177579,0.92692088690267
"cor2454","RS1","ENSG00000244731","ENSG00000102104",-0.00729416822138039,0.930612400471123,0.972179150848846
"cor2455","PCSK1N","ENSG00000244731","ENSG00000102109",-0.0279889905923474,0.738243338663992,0.882363170666782
"cor2456","EMD","ENSG00000244731","ENSG00000102119",-0.0143398518372859,0.864075181637396,0.943528767335587
"cor2457","TAZ","ENSG00000244731","ENSG00000102125",0.129020027232317,0.121952035336278,0.340910169062606
"cor2458","RAB40AL","ENSG00000244731","ENSG00000102128",-0.121193526033717,0.146476436541504,0.379158750167794
"cor2459","PGK1","ENSG00000244731","ENSG00000102144",-0.161812304289254,0.0518414610688683,0.202081339623262
"cor2460","MAGT1","ENSG00000244731","ENSG00000102158",0.283326698267449,0.00055394733879357,0.0101402263565806
"cor2461","SMS","ENSG00000244731","ENSG00000102172",-0.112288904088444,0.178724892731957,0.423621058053471
"cor2462","PHEX","ENSG00000244731","ENSG00000102174",0.331845277072826,4.55188583644279e-05,0.00170523699925111
"cor2463","UBL4A","ENSG00000244731","ENSG00000102178",-0.27660027107218,0.000757609571897491,0.0124770793010134
"cor2464","CD99L2","ENSG00000244731","ENSG00000102181",-0.193264888296429,0.0198549207136291,0.108904176734002
"cor2465","EEA1","ENSG00000244731","ENSG00000102189",0.0163411439079665,0.845327685812568,0.9341464890995
"cor2466","RP2","ENSG00000244731","ENSG00000102218",0.361700374120297,7.82018371549464e-06,0.000447657374478426
"cor2467","PHF16","ENSG00000244731","ENSG00000102221",0.00856812128453036,0.918532255633772,0.966138196078389
"cor2468","CDK16","ENSG00000244731","ENSG00000102225",-0.0856273423206413,0.305812719345201,0.57120098224236
"cor2469","USP11","ENSG00000244731","ENSG00000102226",-0.080926556408348,0.33322481394914,0.598583404774789
"cor2470","PCYT1B","ENSG00000244731","ENSG00000102230",-0.0459803229217321,0.582885438008791,0.792702051458346
"cor2471","HTATSF1","ENSG00000244731","ENSG00000102241",0.0280692440261115,0.737520154828481,0.882040019978157
"cor2472","TIMP1","ENSG00000244731","ENSG00000102265",0.342828052690449,2.43101140432784e-05,0.0010837835849105
"cor2473","KLHL4","ENSG00000244731","ENSG00000102271",0.110792668783224,0.18462062055737,0.431367226384339
"cor2474","GABRE","ENSG00000244731","ENSG00000102287",0.224055080684371,0.00674535276790089,0.0545854700910134
"cor2475","PCDH11X","ENSG00000244731","ENSG00000102290",-0.0029471266216793,0.97193539146745,0.988600199224886
"cor2476","FGD1","ENSG00000244731","ENSG00000102302",-0.100521469039927,0.228971658090517,0.487187964804934
"cor2477","PIN4","ENSG00000244731","ENSG00000102309",0.0202616558113372,0.808860912579066,0.917654222212012
"cor2478","PORCN","ENSG00000244731","ENSG00000102312",-0.118463446073472,0.155856823605337,0.391678409867781
"cor2479","MAGED2","ENSG00000244731","ENSG00000102316",-0.211452443872449,0.0106761520548096,0.0730467595064141
"cor2480","RBM3","ENSG00000244731","ENSG00000102317",-0.0587988384259199,0.482360019488307,0.724978595221224
"cor2481","KLF8","ENSG00000244731","ENSG00000102349",-0.147254857307146,0.0771470968402481,0.25860180439076
"cor2482","SRPX2","ENSG00000244731","ENSG00000102359",0.0997913017712231,0.232388185369598,0.490847805144582
"cor2483","SYTL4","ENSG00000244731","ENSG00000102362",0.276717158451058,0.000753548968092329,0.0124506034745379
"cor2484","ZDHHC15","ENSG00000244731","ENSG00000102383",-0.194513610377978,0.0190566960625652,0.106420442967857
"cor2485","CENPI","ENSG00000244731","ENSG00000102384",0.0521748318018415,0.533116846536296,0.7600284087962
"cor2486","DRP2","ENSG00000244731","ENSG00000102385",-0.179765404828008,0.0304962858464026,0.144271267298807
"cor2487","TAF7L","ENSG00000244731","ENSG00000102387",0.0239773481175513,0.774673074507112,0.901377043020874
"cor2488","PBDC1","ENSG00000244731","ENSG00000102390",-0.0755040954481882,0.366732984280393,0.628929132799445
"cor2489","GLA","ENSG00000244731","ENSG00000102393",-0.00153855463356367,0.985346627346437,0.994176721166265
"cor2490","ARMCX3","ENSG00000244731","ENSG00000102401",-0.205528985334828,0.0131377914049539,0.0840023407768005
"cor2491","BEX4","ENSG00000244731","ENSG00000102409",-0.131620386822154,0.114548345091347,0.329174829566772
"cor2492","KIAA0226L","ENSG00000244731","ENSG00000102445",0.15312625057329,0.0659468182140461,0.234281639234848
"cor2493","NALCN","ENSG00000244731","ENSG00000102452",-0.120889864109403,0.147498169069726,0.380378038988601
"cor2494","FGF14","ENSG00000244731","ENSG00000102466",-0.227132904000271,0.0060074687796273,0.0507103133801092
"cor2495","HTR2A","ENSG00000244731","ENSG00000102468",-0.345328009317476,2.10056176538317e-05,0.000954847953103807
"cor2496","NDFIP2","ENSG00000244731","ENSG00000102471",-0.233216342304708,0.00475726226965388,0.043572735514591
"cor2497","TNFSF13B","ENSG00000244731","ENSG00000102524",0.0998845956492802,0.231949670091299,0.49042418350559
"cor2498","FNDC3A","ENSG00000244731","ENSG00000102531",0.0628981226034912,0.452301868921146,0.702293351842291
"cor2499","CDADC1","ENSG00000244731","ENSG00000102543",-0.198149233045771,0.016888756694475,0.0987501849009525
"cor2500","CAB39L","ENSG00000244731","ENSG00000102547",0.0346449746862097,0.67909804413431,0.84949878613462
"cor2501","KLF5","ENSG00000244731","ENSG00000102554",-0.0652205654128168,0.435748498926469,0.688299430736705
"cor2502","STK24","ENSG00000244731","ENSG00000102572",-0.244248109404198,0.0030698362136855,0.0324707693587861
"cor2503","ACP5","ENSG00000244731","ENSG00000102575",0.166763750140181,0.0449863132564313,0.184657557655874
"cor2504","DNAJC3","ENSG00000244731","ENSG00000102580",0.217651068336736,0.00854384830572551,0.0633330877859561
"cor2505","UGGT2","ENSG00000244731","ENSG00000102595",0.00680461095005821,0.935258945764603,0.973690415882098
"cor2506","ARHGEF7","ENSG00000244731","ENSG00000102606",-0.32931258021233,5.24275909962205e-05,0.00187676212546748
"cor2507","FGF9","ENSG00000244731","ENSG00000102678",-0.148531388226465,0.0745898444058918,0.253090922816937
"cor2508","SGCG","ENSG00000244731","ENSG00000102683",-0.0642346555761874,0.442733032423288,0.6941420510784
"cor2509","PARP4","ENSG00000244731","ENSG00000102699",0.425755314327108,9.36233843595801e-08,1.43633875504989e-05
"cor2510","SUPT20H","ENSG00000244731","ENSG00000102710",0.169000138487046,0.0421477401326799,0.177241940639532
"cor2511","MRPS31","ENSG00000244731","ENSG00000102738",-0.028283076847868,0.735594377271644,0.880822467536709
"cor2512","SLC25A15","ENSG00000244731","ENSG00000102743",-0.200840586089098,0.0154250033837438,0.093060527216416
"cor2513","KPNA3","ENSG00000244731","ENSG00000102753",-0.00523449895451613,0.950175336369754,0.980249525060934
"cor2514","FLT1","ENSG00000244731","ENSG00000102755",0.234241980174284,0.00457113375996864,0.0424461708928522
"cor2515","RGCC","ENSG00000244731","ENSG00000102760",0.103917773887767,0.213545213414959,0.467542841535607
"cor2516","VWA8","ENSG00000244731","ENSG00000102763",-0.0632032457462358,0.450107226399647,0.700293592492123
"cor2517","DGKH","ENSG00000244731","ENSG00000102780",-0.16054123047713,0.0537343740230948,0.205974114823675
"cor2518","KATNAL1","ENSG00000244731","ENSG00000102781",-0.203633355318295,0.0140241358981566,0.0878164416688477
"cor2519","INTS6","ENSG00000244731","ENSG00000102786",-0.107393652847902,0.198540796029995,0.449025563010783
"cor2520","DHRS12","ENSG00000244731","ENSG00000102796",0.117052885940937,0.160876757539129,0.39892485929536
"cor2521","MEDAG","ENSG00000244731","ENSG00000102802",0.094166590716446,0.25990859888531,0.522208000286092
"cor2522","TSC22D1","ENSG00000244731","ENSG00000102804",-0.0330627658850884,0.69299746116587,0.857768648325848
"cor2523","CLN5","ENSG00000244731","ENSG00000102805",0.164642968818729,0.0478237846936799,0.19172658682453
"cor2524","OLFM4","ENSG00000244731","ENSG00000102837",0.0919170117871826,0.271516342831977,0.534760682994797
"cor2525","MSLN","ENSG00000244731","ENSG00000102854",0.306870489982447,0.00017388075468317,0.00454063077123003
"cor2526","MGRN1","ENSG00000244731","ENSG00000102858",0.0232784590148145,0.78107275008838,0.904632560518134
"cor2527","ZNF629","ENSG00000244731","ENSG00000102870",-0.0766345012976865,0.359581483850542,0.623384217714662
"cor2528","TRADD","ENSG00000244731","ENSG00000102871",0.121088134810646,0.146830438010574,0.379523268776294
"cor2529","HSF4","ENSG00000244731","ENSG00000102878",0.0527036055874403,0.528969145766484,0.756962912822165
"cor2530","CORO1A","ENSG00000244731","ENSG00000102879",-0.115729511172425,0.165695398969062,0.405106546483456
"cor2531","MAPK3","ENSG00000244731","ENSG00000102882",-0.0404508603334101,0.629042602456351,0.82092359203275
"cor2532","GDPD3","ENSG00000244731","ENSG00000102886",-0.0391016456943711,0.640535935359351,0.826947164794226
"cor2533","ELMO3","ENSG00000244731","ENSG00000102890",0.0480756540254406,0.565812686456198,0.781788194865283
"cor2534","PHKB","ENSG00000244731","ENSG00000102893",-0.0220624948278993,0.792242052514537,0.910273121500966
"cor2535","LYRM1","ENSG00000244731","ENSG00000102897",-0.13872785208561,0.0960918798879614,0.295860669866481
"cor2536","NUTF2","ENSG00000244731","ENSG00000102898",-0.0985992030319655,0.238042772950265,0.497269770628963
"cor2537","NUP93","ENSG00000244731","ENSG00000102900",-0.191998945274286,0.0206934742785184,0.111928497328705
"cor2538","CENPT","ENSG00000244731","ENSG00000102901",-0.103673587890057,0.214628936024025,0.468681368896317
"cor2539","TSNAXIP1","ENSG00000244731","ENSG00000102904",-0.120962463317866,0.147253405287514,0.380063015009051
"cor2540","NFAT5","ENSG00000244731","ENSG00000102908",-0.10153880856416,0.224270641250725,0.48105455289582
"cor2541","LONP2","ENSG00000244731","ENSG00000102910",-0.0304290562269389,0.716360496650175,0.871329657416781
"cor2542","N4BP1","ENSG00000244731","ENSG00000102921",-0.0533577743066602,0.523860430324705,0.75446908421932
"cor2543","CBLN1","ENSG00000244731","ENSG00000102924",-0.200599941481432,0.0155512271153508,0.0936051676018335
"cor2544","ARL2BP","ENSG00000244731","ENSG00000102931",-0.279778591421442,0.000654060652072144,0.0113367580675908
"cor2545","PLLP","ENSG00000244731","ENSG00000102934",0.122761695350817,0.141285110038022,0.371076291066197
"cor2546","ZNF423","ENSG00000244731","ENSG00000102935",0.192973648717518,0.0200451910533876,0.109667746595205
"cor2547","DHODH","ENSG00000244731","ENSG00000102967",0.109053454265817,0.19165130060218,0.440361330683993
"cor2548","CTCF","ENSG00000244731","ENSG00000102974",-0.00961582832822149,0.908611269701361,0.961707809341829
"cor2549","ACD","ENSG00000244731","ENSG00000102977",-0.0438438680150257,0.600534142292758,0.803916794482887
"cor2550","POLR2C","ENSG00000244731","ENSG00000102978",-0.214355005740904,0.00962545729721557,0.0681556418622072
"cor2551","PARD6A","ENSG00000244731","ENSG00000102981",-0.235426541028737,0.00436430624518187,0.0412488555787743
"cor2552","ZNF821","ENSG00000244731","ENSG00000102984",-0.076393985511909,0.361095798448558,0.624623027463968
"cor2553","MMP15","ENSG00000244731","ENSG00000102996",0.166385345105988,0.0454820423550241,0.185777204383263
"cor2554","USB1","ENSG00000244731","ENSG00000103005",-0.0761238003636911,0.362801627153,0.62576786041902
"cor2555","CYB5B","ENSG00000244731","ENSG00000103018",-0.111633647278616,0.181289564091895,0.427185678103119
"cor2556","CCDC113","ENSG00000244731","ENSG00000103021",-0.0956267940267601,0.252558554597736,0.513849398973953
"cor2557","NME3","ENSG00000244731","ENSG00000103024",0.0172633042121735,0.836717587642443,0.930988599459875
"cor2558","NDRG4","ENSG00000244731","ENSG00000103034",-0.261550720539145,0.00148431342977821,0.0198380569877262
"cor2559","PSMD7","ENSG00000244731","ENSG00000103035",-0.195750713028866,0.0182934253150313,0.10355498656735
"cor2560","SETD6","ENSG00000244731","ENSG00000103037",-0.107321566904969,0.198844017692127,0.449443629921677
"cor2561","SLC38A7","ENSG00000244731","ENSG00000103042",-0.171657067115742,0.0389718183983288,0.168325453519654
"cor2562","VAC14","ENSG00000244731","ENSG00000103043",-0.0597442326357152,0.475334029884839,0.72018961876999
"cor2563","HAS3","ENSG00000244731","ENSG00000103044",-0.0588670297679826,0.481851372429274,0.724872309168978
"cor2564","TANGO6","ENSG00000244731","ENSG00000103047",-0.113645447429555,0.173500442314254,0.416166624263047
"cor2565","COG4","ENSG00000244731","ENSG00000103051",0.00088733950431719,0.991548561972175,0.996575130099471
"cor2566","SMPD3","ENSG00000244731","ENSG00000103056",-0.151861717884241,0.0682396977444731,0.239293873423952
"cor2567","SLC7A6OS","ENSG00000244731","ENSG00000103061",0.16238101797916,0.0510125744301721,0.199764839420692
"cor2568","SLC7A6","ENSG00000244731","ENSG00000103064",-0.00493494174542015,0.95302331525014,0.981390504105521
"cor2569","PLA2G15","ENSG00000244731","ENSG00000103066",0.0176696289287283,0.832929853800767,0.929227115606673
"cor2570","ESRP2","ENSG00000244731","ENSG00000103067",0.153502460336929,0.0652769223418659,0.232850785916778
"cor2571","FA2H","ENSG00000244731","ENSG00000103089",0.0875646122159148,0.294959068428134,0.560515743542486
"cor2572","WDR59","ENSG00000244731","ENSG00000103091",0.144010856675912,0.0839646708904164,0.272062516046475
"cor2573","MON1B","ENSG00000244731","ENSG00000103111",0.127014246964203,0.127911579746133,0.350573485365465
"cor2574","CMC2","ENSG00000244731","ENSG00000103121",-0.259703096874701,0.00160784778152757,0.020972361369406
"cor2575","AXIN1","ENSG00000244731","ENSG00000103126",-0.0705029923086589,0.399413130637716,0.658046153736672
"cor2576","HCFC1R1","ENSG00000244731","ENSG00000103145",-0.0876675524301757,0.294389576621951,0.559889717263756
"cor2577","NPRL3","ENSG00000244731","ENSG00000103148",-0.0555217118467023,0.507141427521878,0.741177324145609
"cor2578","MLYCD","ENSG00000244731","ENSG00000103150",0.0784079598049659,0.348537779313841,0.61168546398168
"cor2579","MPG","ENSG00000244731","ENSG00000103152",-0.0343555394708378,0.681632793266611,0.85088830534894
"cor2580","NECAB2","ENSG00000244731","ENSG00000103154",-0.113103673876588,0.175573262967575,0.419351800549187
"cor2581","HSDL1","ENSG00000244731","ENSG00000103160",-0.232721042810057,0.00484955419141856,0.0440867678093031
"cor2582","TAF1C","ENSG00000244731","ENSG00000103168",-0.0834315098453447,0.318427855878211,0.58397321455849
"cor2583","NAGPA","ENSG00000244731","ENSG00000103174",-0.147583969648672,0.0764811237008344,0.257272837674929
"cor2584","WFDC1","ENSG00000244731","ENSG00000103175",-0.171843797218379,0.0387563887591117,0.167772953931785
"cor2585","SEC14L5","ENSG00000244731","ENSG00000103184",-0.10135957834858,0.225093852279133,0.481937942236448
"cor2586","COTL1","ENSG00000244731","ENSG00000103187",0.393836342239938,9.53874843009463e-07,8.62637551007926e-05
"cor2587","USP10","ENSG00000244731","ENSG00000103194",-0.1247872137304,0.134788309542192,0.361464352319264
"cor2588","CRISPLD2","ENSG00000244731","ENSG00000103196",0.239468051232582,0.00372032429922161,0.0369794209364203
"cor2589","TSC2","ENSG00000244731","ENSG00000103197",-0.0408282861737284,0.625843185437753,0.818700408852204
"cor2590","ZNF500","ENSG00000244731","ENSG00000103199",0.0337062791095499,0.687331650190468,0.854231901724141
"cor2591","NME4","ENSG00000244731","ENSG00000103202",0.0998157028343914,0.232273435289028,0.490774827023777
"cor2592","ABCC1","ENSG00000244731","ENSG00000103222",-0.124188596326147,0.136684113600025,0.364747402116972
"cor2593","NOMO3","ENSG00000244731","ENSG00000103226",-0.181872368196457,0.0285698424533444,0.138257438864532
"cor2594","LMF1","ENSG00000244731","ENSG00000103227",0.0713293678031645,0.3938967106482,0.653382154623839
"cor2595","FOXF1","ENSG00000244731","ENSG00000103241",0.144222037579141,0.0835066452107331,0.271178686166772
"cor2596","NARFL","ENSG00000244731","ENSG00000103245",-0.187787537516329,0.0237065919033885,0.12188583676799
"cor2597","MTHFSD","ENSG00000244731","ENSG00000103248",0.14016368539407,0.0926663202521965,0.289491473034505
"cor2598","CLCN7","ENSG00000244731","ENSG00000103249",-0.00179472476984287,0.982907176253903,0.993234907894931
"cor2599","HAGHL","ENSG00000244731","ENSG00000103253",-0.129973058653509,0.11919675738335,0.336529436389359
"cor2600","FAM173A","ENSG00000244731","ENSG00000103254",-0.161393109333466,0.052459539624717,0.20332243820468
"cor2601","SLC7A5","ENSG00000244731","ENSG00000103257",-0.00290197524735838,0.972365183068495,0.988600199224886
"cor2602","METRN","ENSG00000244731","ENSG00000103260",0.1747029065728,0.0355808953810095,0.158949761743273
"cor2603","FBXO31","ENSG00000244731","ENSG00000103264",-0.118307107637305,0.156407338504066,0.392397831423672
